"Module"	"Gene1"	"Gene2"
"M2"	"PTGDS"	"RNF41"
"M2"	"PTGDS"	"GIMAP4"
"M2"	"PTGDS"	"MAG"
"M2"	"PTGDS"	"SLC48A1"
"M2"	"PTGDS"	"ZNF845"
"M2"	"PTGDS"	"SAMD9"
"M2"	"PTGDS"	"NOC2L"
"M2"	"PTGDS"	"FTSJ1"
"M2"	"PTGDS"	"CMSS1"
"M2"	"PTGDS"	"CRP"
"M2"	"SOX6"	"TP53AIP1"
"M2"	"SOX6"	"ATP1A2"
"M2"	"SOX6"	"PCDH7"
"M2"	"SOX6"	"CPNE6"
"M2"	"SOX6"	"MARVELD3"
"M2"	"TUBA1C"	"ATP1A2"
"M2"	"TUBA1C"	"PCDHA5"
"M2"	"TUBA1C"	"SYNDIG1"
"M2"	"RAMP1"	"COL23A1"
"M2"	"RAMP1"	"F2RL2"
"M2"	"RAMP1"	"WNT11"
"M2"	"RAMP1"	"BMP8B"
"M2"	"TRIO"	"CAMSAP3"
"M2"	"TRIO"	"FMO3"
"M2"	"CAMK2B"	"CDH23"
"M2"	"CAMK2B"	"PPP4R4"
"M2"	"RAD18"	"MYO16"
"M2"	"RAD18"	"APLNR"
"M2"	"VGLL3"	"MUSTN1"
"M2"	"VGLL3"	"ADRB2"
"M2"	"VGLL3"	"PTP4A1"
"M2"	"VGLL3"	"CTSG"
"M2"	"VGLL3"	"AZI2"
"M2"	"VGLL3"	"CD48"
"M2"	"VGLL3"	"TOP2B"
"M2"	"VGLL3"	"NEU1"
"M2"	"VGLL3"	"TRIM63"
"M2"	"VGLL3"	"GZMB"
"M2"	"VGLL3"	"TRAK1"
"M2"	"VGLL3"	"TTLL4"
"M2"	"VGLL3"	"PQBP1"
"M2"	"VGLL3"	"HCLS1"
"M2"	"VGLL3"	"RREB1"
"M2"	"VGLL3"	"CDYL2"
"M2"	"VGLL3"	"ZNF646"
"M2"	"MAP3K1"	"KCNA1"
"M2"	"MAP3K1"	"CPNE6"
"M2"	"OMG"	"CSRP3"
"M2"	"OMG"	"PTP4A1"
"M2"	"OMG"	"HIST1H3I"
"M2"	"OMG"	"THOC6"
"M2"	"OMG"	"PRPF4B"
"M2"	"OMG"	"SGMS1"
"M2"	"OMG"	"CEP72"
"M2"	"OMG"	"HERPUD2"
"M2"	"OMG"	"CCDC181"
"M2"	"OMG"	"NUBPL"
"M2"	"OMG"	"LAMTOR4"
"M2"	"OMG"	"CSNK2B"
"M2"	"OMG"	"HSPB11"
"M2"	"OMG"	"ACTA2"
"M2"	"OMG"	"SRR"
"M2"	"OMG"	"ZNF202"
"M2"	"OMG"	"PRDM2"
"M2"	"OMG"	"TPPP3"
"M2"	"OMG"	"MCCC2"
"M2"	"OMG"	"SERINC3"
"M2"	"OMG"	"TSC22D2"
"M2"	"OMG"	"RANGAP1"
"M2"	"OMG"	"GRM6"
"M2"	"OMG"	"HAS1"
"M2"	"OMG"	"KREMEN2"
"M2"	"OMG"	"SDHA"
"M2"	"OMG"	"CYP2W1"
"M2"	"OMG"	"TLR8"
"M2"	"OMG"	"CDC73"
"M2"	"OMG"	"CYP24A1"
"M2"	"OMG"	"RPP30"
"M2"	"OMG"	"LRRC6"
"M2"	"OMG"	"PCDHA10"
"M2"	"OMG"	"MMP9"
"M2"	"OMG"	"ATP5G2"
"M2"	"OMG"	"PIGH"
"M2"	"OMG"	"POC5"
"M2"	"OMG"	"TUBB4A"
"M2"	"PPAP2B"	"POU2AF1"
"M2"	"PPAP2B"	"RUNX3"
"M2"	"PPAP2B"	"AIFM3"
"M2"	"PPAP2B"	"SYNDIG1"
"M2"	"PPAP2B"	"FMO3"
"M2"	"PPAP2B"	"ADARB2"
"M2"	"NOS1"	"TLE4"
"M2"	"NOS1"	"TAGLN"
"M2"	"NOS1"	"ANKRD27"
"M2"	"NOS1"	"NR1I2"
"M2"	"NOS1"	"CHMP2A"
"M2"	"NOS1"	"LNPEP"
"M2"	"NOS1"	"EFCAB5"
"M2"	"NOS1"	"SNTB2"
"M2"	"NOS1"	"SLC19A3"
"M2"	"NOS1"	"SORCS1"
"M2"	"NOS1"	"LRRC23"
"M2"	"NOS1"	"NLRP12"
"M2"	"NOS1"	"TRPC3"
"M2"	"NOS1"	"CHRNA7"
"M2"	"NOS1"	"PRKD3"
"M2"	"NOS1"	"TAP2"
"M2"	"NOS1"	"TBC1D2"
"M2"	"NOS1"	"MATR3"
"M2"	"WT1"	"DGKG"
"M2"	"ANKRD44"	"TNC"
"M2"	"ANKRD44"	"SLITRK1"
"M2"	"KCNS3"	"FBLN2"
"M2"	"KCNS3"	"NTM"
"M2"	"TRAPPC5"	"ATP1A2"
"M2"	"TRAPPC5"	"UNC5C"
"M2"	"TRAPPC5"	"PCDH7"
"M2"	"TRAPPC5"	"FMO3"
"M2"	"TRAPPC5"	"C11orf87"
"M2"	"SERPINB2"	"MYO16"
"M2"	"SERPINB2"	"CNTFR"
"M2"	"MYO16"	"AGRN"
"M2"	"MYO16"	"CNTFR"
"M2"	"MYO16"	"TIPIN"
"M2"	"MYO16"	"PRKAB2"
"M2"	"MYO16"	"YTHDC1"
"M2"	"MYO16"	"DPF3"
"M2"	"MYO16"	"SRP68"
"M2"	"MYO16"	"ATF7IP2"
"M2"	"MYO16"	"COG3"
"M2"	"MYO16"	"RAB4A"
"M2"	"MYO16"	"FBLIM1"
"M2"	"MYO16"	"RELN"
"M2"	"MYO16"	"DEDD2"
"M2"	"MYO16"	"SEC13"
"M2"	"MYO16"	"SLC6A2"
"M2"	"MYO16"	"GLMN"
"M2"	"MYO16"	"PARL"
"M2"	"MYO16"	"LAMC2"
"M2"	"MYO16"	"FBXO8"
"M2"	"MYO16"	"GNG2"
"M2"	"MYO16"	"MOCS2"
"M2"	"MYO16"	"PLTP"
"M2"	"MYO16"	"GNL1"
"M2"	"MYO16"	"PLXNA1"
"M2"	"MYO16"	"PTS"
"M2"	"MYO16"	"GNG7"
"M2"	"MYO16"	"ABCE1"
"M2"	"MYO16"	"TRIM37"
"M2"	"MYO16"	"TFEC"
"M2"	"MYO16"	"CEACAM6"
"M2"	"MYO16"	"THRB"
"M2"	"MYO16"	"FAM83G"
"M2"	"MYO16"	"EXOSC9"
"M2"	"MYO16"	"CCR4"
"M2"	"MYO16"	"PRTN3"
"M2"	"MYO16"	"RRAD"
"M2"	"MYO16"	"SRSF11"
"M2"	"MYO16"	"SCAND1"
"M2"	"MYO16"	"EXOC7"
"M2"	"MYO16"	"NARFL"
"M2"	"MYO16"	"ADAM22"
"M2"	"MYO16"	"COPS7A"
"M2"	"MYO16"	"ZNF620"
"M2"	"MYO16"	"CDK12"
"M2"	"MYO16"	"PRPF4"
"M2"	"MYO16"	"KIF15"
"M2"	"MYO16"	"HERPUD2"
"M2"	"MYO16"	"ATP2B2"
"M2"	"MYO16"	"NUP214"
"M2"	"MYO16"	"MTX1"
"M2"	"MYO16"	"RGS5"
"M2"	"MYO16"	"TP53"
"M2"	"MYO16"	"CAPZA2"
"M2"	"MYO16"	"CD79B"
"M2"	"MYO16"	"BRINP3"
"M2"	"MYO16"	"ATP1A2"
"M2"	"MYO16"	"ERRFI1"
"M2"	"MYO16"	"KIF22"
"M2"	"MYO16"	"RGL4"
"M2"	"MYO16"	"HPCAL4"
"M2"	"MYO16"	"MT1G"
"M2"	"MYO16"	"PARP3"
"M2"	"MYO16"	"CTNNA1"
"M2"	"MYO16"	"TDP2"
"M2"	"MYO16"	"MED18"
"M2"	"MYO16"	"TMEM147"
"M2"	"MYO16"	"SRPX"
"M2"	"MYO16"	"ZNF383"
"M2"	"MYO16"	"PPP6R3"
"M2"	"MYO16"	"GPN3"
"M2"	"MYO16"	"IVNS1ABP"
"M2"	"MYO16"	"CRYBB2"
"M2"	"MYO16"	"AHCY"
"M2"	"MYO16"	"GIT2"
"M2"	"MYO16"	"NCF2"
"M2"	"MYO16"	"RANBP10"
"M2"	"MYO16"	"GPM6B"
"M2"	"MYO16"	"SENP2"
"M2"	"MYO16"	"ANXA5"
"M2"	"MYO16"	"PRAF2"
"M2"	"MYO16"	"ABCF1"
"M2"	"MYO16"	"NFATC1"
"M2"	"MYO16"	"TMEM233"
"M2"	"MYO16"	"GABPB1"
"M2"	"MYO16"	"MSX2"
"M2"	"MYO16"	"SCIMP"
"M2"	"MYO16"	"TNFRSF11A"
"M2"	"MYO16"	"STXBP1"
"M2"	"MYO16"	"TSLP"
"M2"	"MYO16"	"NCAPD2"
"M2"	"MYO16"	"UGT2B10"
"M2"	"MYO16"	"NUP205"
"M2"	"MYO16"	"HSPA12A"
"M2"	"MYO16"	"SLITRK4"
"M2"	"MYO16"	"PAG1"
"M2"	"MYO16"	"FKBP2"
"M2"	"MYO16"	"MAPKAP1"
"M2"	"MYO16"	"CIR1"
"M2"	"MYO16"	"ZBTB17"
"M2"	"MYO16"	"FHL1"
"M2"	"MYO16"	"PRR5"
"M2"	"MYO16"	"ARL14EP"
"M2"	"MYO16"	"APLNR"
"M2"	"MYO16"	"CYP4F12"
"M2"	"MYO16"	"INCA1"
"M2"	"MYO16"	"GABARAP"
"M2"	"MYO16"	"IPO4"
"M2"	"MYO16"	"HIST2H4A"
"M2"	"MYO16"	"NRIP3"
"M2"	"MYO16"	"OR4S2"
"M2"	"MYO16"	"LHPP"
"M2"	"MYO16"	"PXDNL"
"M2"	"MYO16"	"ZNF566"
"M2"	"MYO16"	"SUPT20H"
"M2"	"MYO16"	"PAGR1"
"M2"	"MYO16"	"HHATL"
"M2"	"MYO16"	"XYLB"
"M2"	"MYO16"	"SRR"
"M2"	"MYO16"	"MCCC2"
"M2"	"MYO16"	"SERINC3"
"M2"	"MYO16"	"TSC22D2"
"M2"	"MYO16"	"NLRP12"
"M2"	"MYO16"	"CHURC1"
"M2"	"MYO16"	"ZCCHC3"
"M2"	"MYO16"	"ZNF821"
"M2"	"MYO16"	"HPS6"
"M2"	"MYO16"	"S100A1"
"M2"	"MYO16"	"RASSF1"
"M2"	"MYO16"	"LRRC14"
"M2"	"MYO16"	"COL6A1"
"M2"	"MYO16"	"SHANK2"
"M2"	"MYO16"	"ENO1"
"M2"	"MYO16"	"CKMT2"
"M2"	"MYO16"	"MS4A7"
"M2"	"MYO16"	"PAQR7"
"M2"	"MYO16"	"SWI5"
"M2"	"MYO16"	"C9orf50"
"M2"	"MYO16"	"DDX5"
"M2"	"MYO16"	"MMS22L"
"M2"	"MYO16"	"KIAA0319"
"M2"	"MYO16"	"PFDN4"
"M2"	"MYO16"	"GPS2"
"M2"	"MYO16"	"APOBEC1"
"M2"	"MYO16"	"SPATA21"
"M2"	"MYO16"	"ADA"
"M2"	"MYO16"	"FGG"
"M2"	"MYO16"	"CD33"
"M2"	"MYO16"	"NKX3-1"
"M2"	"MYO16"	"NRSN2"
"M2"	"MYO16"	"SPINT1"
"M2"	"MYO16"	"ATAD1"
"M2"	"MYO16"	"PRMT3"
"M2"	"MYO16"	"HLA-C"
"M2"	"MYO16"	"RBM12"
"M2"	"MYO16"	"DAB2"
"M2"	"MYO16"	"BLVRB"
"M2"	"MYO16"	"ENDOG"
"M2"	"MYO16"	"HNRNPH2"
"M2"	"MYO16"	"TRIP10"
"M2"	"MYO16"	"EDN2"
"M2"	"MYO16"	"INHBA"
"M2"	"MYO16"	"CLEC2D"
"M2"	"MYO16"	"MISP"
"M2"	"MYO16"	"PRDM8"
"M2"	"MYO16"	"MOSPD2"
"M2"	"MYO16"	"PSKH1"
"M2"	"MYO16"	"DUSP12"
"M2"	"MYO16"	"LUC7L3"
"M2"	"MYO16"	"TRAPPC12"
"M2"	"MYO16"	"MAP3K13"
"M2"	"MYO16"	"CYCS"
"M2"	"MYO16"	"MEOX1"
"M2"	"MYO16"	"MAX"
"M2"	"MYO16"	"DEC1"
"M2"	"MYO16"	"ECE1"
"M2"	"MYO16"	"LRP10"
"M2"	"MYO16"	"ITPRIP"
"M2"	"MYO16"	"HOXA1"
"M2"	"MYO16"	"CD46"
"M2"	"MYO16"	"LIF"
"M2"	"MYO16"	"GORAB"
"M2"	"MYO16"	"UBLCP1"
"M2"	"MYO16"	"DCK"
"M2"	"MYO16"	"CNTN1"
"M2"	"MYO16"	"CWF19L2"
"M2"	"MYO16"	"NOTCH4"
"M2"	"MYO16"	"UTP20"
"M2"	"MYO16"	"ZSCAN22"
"M2"	"MYO16"	"THAP4"
"M2"	"MYO16"	"CFDP1"
"M2"	"MYO16"	"C18orf54"
"M2"	"MYO16"	"NHLRC3"
"M2"	"MYO16"	"PLEKHA1"
"M2"	"MYO16"	"PEX5L"
"M2"	"MYO16"	"PKDREJ"
"M2"	"MYO16"	"RBM15B"
"M2"	"MYO16"	"CDIPT"
"M2"	"MYO16"	"H6PD"
"M2"	"MYO16"	"ASB2"
"M2"	"MYO16"	"CGNL1"
"M2"	"MYO16"	"HLA-DPA1"
"M2"	"MYO16"	"RAX"
"M2"	"MYO16"	"OSBPL6"
"M2"	"MYO16"	"NRAS"
"M2"	"MYO16"	"SLC12A6"
"M2"	"MYO16"	"CA9"
"M2"	"MYO16"	"GATC"
"M2"	"MYO16"	"CYP2S1"
"M2"	"MYO16"	"RAG2"
"M2"	"MYO16"	"LLGL2"
"M2"	"MYO16"	"TAF13"
"M2"	"MYO16"	"LUC7L"
"M2"	"MYO16"	"TMEM179B"
"M2"	"MYO16"	"CTNNBL1"
"M2"	"MYO16"	"CACNG3"
"M2"	"MYO16"	"PACSIN2"
"M2"	"MYO16"	"ING3"
"M2"	"MYO16"	"METTL20"
"M2"	"MYO16"	"ANKRD32"
"M2"	"MYO16"	"RBMX2"
"M2"	"MYO16"	"BHMT2"
"M2"	"MYO16"	"CFHR2"
"M2"	"MYO16"	"MAGI2"
"M2"	"MYO16"	"APBA1"
"M2"	"MYO16"	"CGREF1"
"M2"	"MYO16"	"COL16A1"
"M2"	"MYO16"	"MCCC1"
"M2"	"MYO16"	"THAP3"
"M2"	"MYO16"	"CLDN15"
"M2"	"MYO16"	"TIMP2"
"M2"	"MYO16"	"SOSTDC1"
"M2"	"MYO16"	"SPOP"
"M2"	"MYO16"	"EIF3D"
"M2"	"MYO16"	"BRPF1"
"M2"	"MYO16"	"ATP7A"
"M2"	"MYO16"	"CCDC126"
"M2"	"MYO16"	"ZCCHC12"
"M2"	"MYO16"	"ZNF587"
"M2"	"MYO16"	"CCT6A"
"M2"	"MYO16"	"KAT2A"
"M2"	"MYO16"	"FUK"
"M2"	"MYO16"	"TSPAN9"
"M2"	"MYO16"	"CASP14"
"M2"	"MYO16"	"OARD1"
"M2"	"MYO16"	"TBX21"
"M2"	"MYO16"	"RND1"
"M2"	"MYO16"	"ZNF417"
"M2"	"MYO16"	"ITGA9"
"M2"	"MYO16"	"ARMC6"
"M2"	"MYO16"	"SRP9"
"M2"	"MYO16"	"PLEKHO1"
"M2"	"MYO16"	"ALG9"
"M2"	"MYO16"	"MSTO1"
"M2"	"MYO16"	"KIF7"
"M2"	"MYO16"	"NTMT1"
"M2"	"MYO16"	"SPANXN4"
"M2"	"MYO16"	"CDC7"
"M2"	"MYO16"	"GLUL"
"M2"	"MYO16"	"MMP15"
"M2"	"MYO16"	"FBXO10"
"M2"	"MYO16"	"CYP51A1"
"M2"	"MYO16"	"AKAP11"
"M2"	"MYO16"	"CCDC138"
"M2"	"MYO16"	"HIGD1B"
"M2"	"MYO16"	"PSMG3"
"M2"	"MYO16"	"RNF32"
"M2"	"MYO16"	"CMKLR1"
"M2"	"MYO16"	"NME8"
"M2"	"MYO16"	"MRGPRX2"
"M2"	"MYO16"	"ZNF471"
"M2"	"MYO16"	"SLC7A1"
"M2"	"MYO16"	"TAF9"
"M2"	"MYO16"	"RD3"
"M2"	"MYO16"	"ANP32E"
"M2"	"MYO16"	"LAMB4"
"M2"	"MYO16"	"CDK5RAP2"
"M2"	"MYO16"	"CLPTM1L"
"M2"	"MYO16"	"PRMT7"
"M2"	"MYO16"	"TPT1"
"M2"	"MYO16"	"ARMCX5"
"M2"	"MYO16"	"CASZ1"
"M2"	"MYO16"	"MAPK15"
"M2"	"MYO16"	"IGHMBP2"
"M2"	"MYO16"	"EGFLAM"
"M2"	"MYO16"	"CDC27"
"M2"	"MYO16"	"VAV3"
"M2"	"MYO16"	"NOG"
"M2"	"MYO16"	"TINAG"
"M2"	"MYO16"	"S100A3"
"M2"	"MYO16"	"FBXO27"
"M2"	"MYO16"	"LRWD1"
"M2"	"MYO16"	"COL4A3BP"
"M2"	"MYO16"	"INTS3"
"M2"	"MYO16"	"APTX"
"M2"	"MYO16"	"PRR3"
"M2"	"MYO16"	"DNMT3L"
"M2"	"MYO16"	"TTC7A"
"M2"	"MYO16"	"ZNHIT6"
"M2"	"MYO16"	"EXOSC4"
"M2"	"MYO16"	"BNC1"
"M2"	"MYO16"	"FBXL12"
"M2"	"MYO16"	"NKX3-2"
"M2"	"MYO16"	"ASAH1"
"M2"	"MYO16"	"C5orf15"
"M2"	"MYO16"	"OSGEPL1"
"M2"	"MYO16"	"ADAM8"
"M2"	"MYO16"	"GARS"
"M2"	"MYO16"	"CALY"
"M2"	"MYO16"	"UTP3"
"M2"	"MYO16"	"DYNLRB1"
"M2"	"MYO16"	"CNOT11"
"M2"	"MYO16"	"CLEC6A"
"M2"	"MYO16"	"PAK7"
"M2"	"MYO16"	"KIAA1467"
"M2"	"MYO16"	"RAD21"
"M2"	"MYO16"	"BMP3"
"M2"	"MYO16"	"DOK5"
"M2"	"MYO16"	"FAM188A"
"M2"	"MYO16"	"SNAI2"
"M2"	"MYO16"	"ASB14"
"M2"	"MYO16"	"MKRN1"
"M2"	"MYO16"	"PDZD2"
"M2"	"MYO16"	"EPB41L2"
"M2"	"MYO16"	"RPS6KA5"
"M2"	"MYO16"	"FURIN"
"M2"	"MYO16"	"CCT6B"
"M2"	"MYO16"	"CDH16"
"M2"	"MYO16"	"STEAP3"
"M2"	"MYO16"	"EPX"
"M2"	"MYO16"	"NKX2-1"
"M2"	"MYO16"	"ALG10B"
"M2"	"MYO16"	"HNRNPD"
"M2"	"MYO16"	"KIAA1715"
"M2"	"MYO16"	"CAMK1G"
"M2"	"MYO16"	"PDE1C"
"M2"	"MYO16"	"ZNF274"
"M2"	"MYO16"	"NR5A1"
"M2"	"MYO16"	"ALG5"
"M2"	"MYO16"	"AAMDC"
"M2"	"MYO16"	"ZBED6CL"
"M2"	"MYO16"	"RWDD2B"
"M2"	"MYO16"	"CHST7"
"M2"	"MYO16"	"ESRP1"
"M2"	"MYO16"	"FBXO18"
"M2"	"MYO16"	"ULK1"
"M2"	"MYO16"	"ASB6"
"M2"	"MYO16"	"FKBP6"
"M2"	"MYO16"	"MT1H"
"M2"	"MYO16"	"SKIV2L2"
"M2"	"MYO16"	"PCNP"
"M2"	"MYO16"	"BTG2"
"M2"	"MYO16"	"CD82"
"M2"	"MYO16"	"S100A2"
"M2"	"MYO16"	"MRPL52"
"M2"	"MYO16"	"MYLK2"
"M2"	"MYO16"	"ZSWIM8"
"M2"	"MYO16"	"PLEKHG3"
"M2"	"MYO16"	"GYPA"
"M2"	"MYO16"	"EPSTI1"
"M2"	"MYO16"	"VSIG4"
"M2"	"MYO16"	"PDDC1"
"M2"	"MYO16"	"HMGCS2"
"M2"	"MYO16"	"HECTD3"
"M2"	"MYO16"	"ZNF215"
"M2"	"MYO16"	"CTAGE5"
"M2"	"MYO16"	"RNGTT"
"M2"	"MYO16"	"EGR1"
"M2"	"MYO16"	"KAL1"
"M2"	"MYO16"	"NR4A3"
"M2"	"MYO16"	"GM2A"
"M2"	"MYO16"	"RBM17"
"M2"	"MYO16"	"TLN2"
"M2"	"MYO16"	"AP5B1"
"M2"	"MYO16"	"EIF3M"
"M2"	"MYO16"	"PNN"
"M2"	"MYO16"	"BAG3"
"M2"	"MYO16"	"ZRANB3"
"M2"	"MYO16"	"CCDC13"
"M2"	"MYO16"	"CDC73"
"M2"	"MYO16"	"LTB"
"M2"	"MYO16"	"SNAPC5"
"M2"	"MYO16"	"RBM24"
"M2"	"MYO16"	"CAAP1"
"M2"	"MYO16"	"DIO2"
"M2"	"MYO16"	"GUCY2F"
"M2"	"MYO16"	"GNAZ"
"M2"	"MYO16"	"ARHGDIB"
"M2"	"MYO16"	"ANAPC10"
"M2"	"MYO16"	"TLR5"
"M2"	"MYO16"	"LRRIQ3"
"M2"	"MYO16"	"RNF214"
"M2"	"MYO16"	"HIST2H3D"
"M2"	"MYO16"	"MXD3"
"M2"	"MYO16"	"PLEKHH3"
"M2"	"MYO16"	"PDLIM7"
"M2"	"MYO16"	"WDR60"
"M2"	"MYO16"	"CLDN20"
"M2"	"MYO16"	"SLC15A4"
"M2"	"MYO16"	"PHACTR1"
"M2"	"MYO16"	"ASIC1"
"M2"	"MYO16"	"MCTS1"
"M2"	"MYO16"	"SPAST"
"M2"	"MYO16"	"TCEAL5"
"M2"	"MYO16"	"BCKDK"
"M2"	"MYO16"	"KRT37"
"M2"	"MYO16"	"PEX26"
"M2"	"MYO16"	"ABHD17B"
"M2"	"MYO16"	"ZNF816"
"M2"	"MYO16"	"DCAF12"
"M2"	"MYO16"	"GABRB3"
"M2"	"MYO16"	"ATP6V1C1"
"M2"	"MYO16"	"PBX3"
"M2"	"MYO16"	"MASP2"
"M2"	"MYO16"	"GPD1L"
"M2"	"MYO16"	"PTP4A3"
"M2"	"MYO16"	"SIRT5"
"M2"	"MYO16"	"PSMC6"
"M2"	"MYO16"	"GLI3"
"M2"	"MYO16"	"CYP11B2"
"M2"	"MYO16"	"SMC5"
"M2"	"MYO16"	"ACKR4"
"M2"	"MYO16"	"USP20"
"M2"	"MYO16"	"ASF1A"
"M2"	"MYO16"	"ALDH3B2"
"M2"	"MYO16"	"BMI1"
"M2"	"MYO16"	"CENPW"
"M2"	"MYO16"	"FAM174B"
"M2"	"MYO16"	"CCR10"
"M2"	"MYO16"	"ORAI1"
"M2"	"MYO16"	"VAMP7"
"M2"	"MYO16"	"TESC"
"M2"	"MYO16"	"TDRKH"
"M2"	"MYO16"	"TTYH1"
"M2"	"MYO16"	"CHMP1A"
"M2"	"MYO16"	"TAX1BP1"
"M2"	"MYO16"	"ARHGAP17"
"M2"	"MYO16"	"DNAJB5"
"M2"	"MYO16"	"SEC24B"
"M2"	"MYO16"	"SELE"
"M2"	"MYO16"	"MIA2"
"M2"	"MYO16"	"VSIG8"
"M2"	"MYO16"	"SH3GLB2"
"M2"	"MYO16"	"FASTKD2"
"M2"	"MYO16"	"SKP1"
"M2"	"MYO16"	"TRIM5"
"M2"	"MYO16"	"POLR1B"
"M2"	"MYO16"	"SERPINB10"
"M2"	"MYO16"	"IGSF6"
"M2"	"MYO16"	"MBNL3"
"M2"	"MYO16"	"ANKAR"
"M2"	"MYO16"	"USH2A"
"M2"	"MYO16"	"ZNF253"
"M2"	"MYO16"	"WNT9B"
"M2"	"MYO16"	"PKP4"
"M2"	"MYO16"	"PLEKHB1"
"M2"	"MYO16"	"PTCHD2"
"M2"	"MYO16"	"CYP27A1"
"M2"	"MYO16"	"AATK"
"M2"	"MYO16"	"TRPC5"
"M2"	"MYO16"	"IMMT"
"M2"	"MYO16"	"STOX2"
"M2"	"MYO16"	"PSMB6"
"M2"	"MYO16"	"DNAAF1"
"M2"	"MYO16"	"LYPLAL1"
"M2"	"MYO16"	"GALK2"
"M2"	"MYO16"	"GDF9"
"M2"	"MYO16"	"ZNF790"
"M2"	"MYO16"	"GDPD5"
"M2"	"MYO16"	"NSDHL"
"M2"	"MYO16"	"LOH12CR1"
"M2"	"MYO16"	"SSTR3"
"M2"	"MYO16"	"C2orf42"
"M2"	"MYO16"	"KIF26B"
"M2"	"MYO16"	"TMEM225"
"M2"	"MYO16"	"UBXN2B"
"M2"	"MYO16"	"ZNF827"
"M2"	"MYO16"	"SMPD2"
"M2"	"MYO16"	"IL13"
"M2"	"MYO16"	"KIF20B"
"M2"	"MYO16"	"PER1"
"M2"	"MYO16"	"TCEA2"
"M2"	"MYO16"	"HCK"
"M2"	"MYO16"	"CD5"
"M2"	"MYO16"	"HIST1H4H"
"M2"	"MYO16"	"TTC3"
"M2"	"MYO16"	"CD1B"
"M2"	"MYO16"	"C9orf117"
"M2"	"MYO16"	"AAK1"
"M2"	"MYO16"	"TXNIP"
"M2"	"MYO16"	"LRCH2"
"M2"	"MYO16"	"KSR2"
"M2"	"MYO16"	"BTBD7"
"M2"	"MYO16"	"CCL2"
"M2"	"MYO16"	"PRSS12"
"M2"	"MYO16"	"MOB4"
"M2"	"MYO16"	"NBAS"
"M2"	"MYO16"	"WDFY4"
"M2"	"MYO16"	"MMP14"
"M2"	"MYO16"	"NIT1"
"M2"	"MYO16"	"CNN2"
"M2"	"MYO16"	"RNF168"
"M2"	"MYO16"	"ASRGL1"
"M2"	"MYO16"	"RIC3"
"M2"	"MYO16"	"LDHAL6A"
"M2"	"MYO16"	"UBE2F"
"M2"	"MYO16"	"IL33"
"M2"	"MYO16"	"LCE3D"
"M2"	"MYO16"	"PHF17"
"M2"	"MYO16"	"PRRG2"
"M2"	"MYO16"	"TRIM23"
"M2"	"MYO16"	"PCSK7"
"M2"	"MYO16"	"NUDT15"
"M2"	"MYO16"	"ABCG4"
"M2"	"MYO16"	"GPR183"
"M2"	"MYO16"	"ZNF324"
"M2"	"MYO16"	"MORC3"
"M2"	"MYO16"	"AMOT"
"M2"	"MYO16"	"SP1"
"M2"	"MYO16"	"NRP1"
"M2"	"MYO16"	"TM9SF4"
"M2"	"MYO16"	"URGCP"
"M2"	"MYO16"	"CGRRF1"
"M2"	"MYO16"	"FOSL2"
"M2"	"MYO16"	"KLHL2"
"M2"	"MYO16"	"CHN1"
"M2"	"MYO16"	"EPB41L4A"
"M2"	"MYO16"	"RFC5"
"M2"	"MYO16"	"NR0B2"
"M2"	"MYO16"	"GPD1"
"M2"	"MYO16"	"CPEB3"
"M2"	"MYO16"	"ZRSR2"
"M2"	"MYO16"	"TOMM40L"
"M2"	"MYO16"	"HMGCS1"
"M2"	"MYO16"	"CACNB3"
"M2"	"MYO16"	"CDK11A"
"M2"	"MYO16"	"TNS4"
"M2"	"MYO16"	"RNMTL1"
"M2"	"MYO16"	"SST"
"M2"	"MYO16"	"MEP1A"
"M2"	"MYO16"	"EBLN2"
"M2"	"MYO16"	"SLCO2A1"
"M2"	"MYO16"	"TUT1"
"M2"	"MYO16"	"AHNAK2"
"M2"	"MYO16"	"TRAIP"
"M2"	"MYO16"	"ZNF473"
"M2"	"MYO16"	"BSPRY"
"M2"	"MYO16"	"SGCG"
"M2"	"MYO16"	"WBP5"
"M2"	"MYO16"	"GINS2"
"M2"	"MYO16"	"VWDE"
"M2"	"MYO16"	"KIAA1586"
"M2"	"MYO16"	"TBC1D24"
"M2"	"MYO16"	"ZC3H7A"
"M2"	"MYO16"	"FAM35A"
"M2"	"MYO16"	"OSTC"
"M2"	"MYO16"	"ASAP2"
"M2"	"MYO16"	"SATB1"
"M2"	"MYO16"	"TMEM216"
"M2"	"MYO16"	"FAM193B"
"M2"	"MYO16"	"PEX6"
"M2"	"MYO16"	"TAF1B"
"M2"	"MYO16"	"GAN"
"M2"	"MYO16"	"CTDSP1"
"M2"	"MYO16"	"GBA2"
"M2"	"MYO16"	"MYO1C"
"M2"	"MYO16"	"TACSTD2"
"M2"	"MYO16"	"TRIM69"
"M2"	"MYO16"	"ZNF763"
"M2"	"MYO16"	"ARPP21"
"M2"	"MYO16"	"KLF9"
"M2"	"MYO16"	"ZNHIT2"
"M2"	"MYO16"	"DQX1"
"M2"	"MYO16"	"ASXL2"
"M2"	"MYO16"	"EHBP1L1"
"M2"	"MYO16"	"ALG14"
"M2"	"MYO16"	"DBF4B"
"M2"	"IL18"	"NRTN"
"M2"	"TM9SF1"	"KLF5"
"M2"	"TM9SF1"	"PLN"
