Pair Compared	DIFF	LWR	UPR	P.adj
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma, IDH	-6.127499999999931	-20.223760345553153	7.96876034555329	0.9970213270037334
Low-grade glioma/astrocytoma, wildtype-Low-grade glioma/astrocytoma, FGFR	2.1544897959183467	-2.93994325352855	7.248922845365243	0.9980034423376261
Low-grade glioma/astrocytoma, wildtype-Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B	2.736632653061222	-3.819667153829503	9.292932459951947	0.9983569051183999
Low-grade glioma/astrocytoma (WHO grade I/II)-High-grade glioma/astrocytoma, H3 wildtype	-2.074062500000004	-7.0578431398558585	2.90971813985585	0.9984287133489843
Medulloblastoma, group 3-Low-grade glioma/astrocytoma, other MAPK	-2.1105194805194847	-7.190459092206982	2.969420131168013	0.998468006907365
High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	3.1486458333333247	-4.464204843064975	10.761496509731625	0.9985684460036683
Low-grade glioma/astrocytoma, other MAPK-Low-grade glioma/astrocytoma, BRAF V600E	1.6314285714285692	-2.4086407268549097	5.671497869712048	0.9990069144773163
Low-grade glioma/astrocytoma, MYB/MYBL1-High-grade glioma/astrocytoma, H3 wildtype	-2.97864583333335	-10.59149650973165	4.63420484306495	0.9993943671155212
Low-grade glioma/astrocytoma, RTK-High-grade glioma/astrocytoma, H3 wildtype	-1.891562500000005	-6.875343139855859	3.092218139855849	0.9996287672662698
Low-grade glioma/astrocytoma, IDH-High-grade glioma/astrocytoma (WHO grade III/IV)	2.5229166666665925	-4.28622397932615	9.332057312659334	0.9997501192112485
Medulloblastoma, group 4-Low-grade glioma/astrocytoma, RTK	-1.7360904255319132	-6.55819170784339	3.086010856779563	0.9998456977128938
Low-grade glioma/astrocytoma, NF1-somatic-High-grade glioma/astrocytoma (WHO grade III/IV)	-4.614583333333337	-17.482649612875115	8.253482946208443	0.9998557174544903
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-High-grade glioma/astrocytoma (WHO grade III/IV)	-3.299583333333336	-12.578877890724739	5.979711224058066	0.9998751120758744
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-High-grade glioma/astrocytoma (WHO grade III/IV)	-4.394583333333339	-17.262649612875116	8.47348294620844	0.9999380182020552
Low-grade glioma/astrocytoma, other MAPK-High-grade glioma/astrocytoma, H3 wildtype	-1.3538839285714346	-5.393953226854913	2.686185369712044	0.9999556347172045
Low-grade glioma/astrocytoma, NF1-germline-High-grade glioma/astrocytoma (WHO grade III/IV)	-4.214583333333341	-17.08264961287512	8.653482946208438	0.9999705703295165
Low-grade glioma/astrocytoma, H3-High-grade glioma/astrocytoma (WHO grade III/IV)	-4.194583333333327	-17.062649612875106	8.673482946208452	0.9999729930876927
High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma (WHO grade III/IV)	-1.1092708333333277	-4.513841156329699	2.295299489663043	0.9999732174025971
Medulloblastoma, group 4-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.553590425531914	-6.375691707843391	3.2685108567795624	0.9999781539329612
Low-grade glioma/astrocytoma, other MAPK-Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B	2.25642857142857	-4.891680072654534	9.404537215511674	0.9999849702639546
Medulloblastoma, SHH-activated-Low-grade glioma/astrocytoma, RTK	-1.6002717391304424	-6.775396701964507	3.574853223703622	0.9999897414962693
