err.rate	mtry	ntree	nodesize	nsplit
0.47316890881913304	4	300	10	0
0.3923498196410363	4	300	10	1
0.9363602391629298	4	300	20	0
0.8606875934230195	4	300	20	1
0.9218236173393124	4	300	25	0
0.950788025321513	4	300	25	1
0.9400597907324365	4	300	30	0
0.8843423019431988	4	300	30	1
0.3317825112107623	4	400	5	0
0.3006726457399103	4	400	5	1
0.40678251121076237	4	400	10	0
0.386376717945524	4	400	10	1
0.9349775784753364	4	400	20	0
0.9290358744394619	4	400	20	1
0.9480381165919283	4	400	25	0
0.9199551569506726	4	400	25	1
0.9496076233183857	4	400	30	0
0.9399103139013453	4	400	30	1
0.34473094170403584	4	500	5	0
0.2687443946188341	4	500	5	1
0.3472645739910314	4	500	10	0
0.34594170403587443	4	500	10	1
0.9473542600896862	4	500	20	0
0.9256053811659193	4	500	20	1
0.9435864083099452	4	500	25	0
0.9526905829596413	4	500	25	1
0.9494843049327354	4	500	30	0
0.9319282511210762	4	500	30	1
0.31446188340807174	4	600	5	0
0.32503074466639487	4	600	5	1
0.3692451420029895	4	600	10	0
0.42717650385811823	4	600	10	1
0.9366405082212257	4	600	20	0
0.9438714499252616	4	600	20	1
0.9450971788135465	4	600	25	0
0.9450410051306912	4	600	25	1
0.9640881913303437	4	600	30	0
0.9402840059790732	4	600	30	1
0.32819960618414873	4	700	5	0
0.2959109027494678	4	700	5	1
0.41470211402946827	4	700	10	0
0.3134849455477258	4	700	10	1
0.9532432904630215	4	700	20	0
0.9669436368987938	4	700	20	1
0.9424247277386291	4	700	25	0
0.9595291479820628	4	700	25	1
0.9546978679208715	4	700	30	0
0.9586162716207559	4	700	30	1
0.29035874439461884	4	800	5	0
0.277914798206278	4	800	5	1
0.4067544843049327	4	800	10	0
0.3772561659192825	4	800	10	1
0.9626374222479387	4	800	20	0
0.9605381165919282	4	800	20	1
0.9644119139593409	4	800	25	0
0.941938461411953	4	800	25	1
0.9523262331838565	4	800	30	0
0.9701793721973094	4	800	30	1
0.3454160438465371	4	900	5	0
0.29359107427183345	4	900	5	1
0.4170678614946697	4	900	10	0
0.4103139013452915	4	900	10	1
0.9712630792227205	4	900	20	0
0.9624190333831589	4	900	20	1
0.9641753861484803	4	900	25	0
0.9574738415545591	4	900	25	1
0.9634529147982063	4	900	30	0
0.9572247135027404	4	900	30	1
0.3058520179372197	4	1000	5	0
0.2884304932735426	4	1000	5	1
0.35174887892376683	4	1000	10	0
0.3552418210627699	4	1000	10	1
0.9673206278026906	4	1000	20	0
0.9734641255605381	4	1000	20	1
0.9627578475336322	4	1000	25	0
0.9606053811659193	4	1000	25	1
0.9587967634113934	4	1000	30	0
0.9657959641255606	4	1000	30	1
0.307847533632287	4	1100	5	0
0.3185724018963929	4	1100	5	1
0.3840399510803098	4	1100	10	0
0.29669792091316755	4	1100	10	1
0.9664492458214431	4	1100	20	0
0.9668976763147167	4	1100	20	1
0.9675091724419078	4	1100	25	0
0.9702728343549983	4	1100	25	1
0.972480975676043	4	1100	30	0
0.9682939258051365	4	1100	30	1
0.29096275839440006	4	1200	5	0
0.28916292974588936	4	1200	5	1
0.4060505062747215	4	1200	10	0
0.3679185351270553	4	1200	10	1
0.9727204783258595	4	1200	20	0
0.9681840122072746	4	1200	20	1
0.9758741972540552	4	1200	25	0
0.9733650971599402	4	1200	25	1
0.9581371449925261	4	1200	30	0
0.9733016906106405	4	1200	30	1
0.34814591238358056	4	1300	5	0
0.2997930320800276	4	1300	5	1
0.4271659402944828	4	1300	10	0
0.37095550189720594	4	1300	10	1
0.9727492238703	4	1300	20	0
0.9741635046567781	4	1300	20	1
0.9626077957916522	4	1300	25	0
0.9739047947568127	4	1300	25	1
0.9730251810969299	4	1300	30	0
0.9761555708865126	4	1300	30	1
0.35619795003203075	4	1400	5	0
0.31377990169140574	4	1400	5	1
0.3793300639518583	4	1400	10	0
0.29799605139544383	4	1400	10	1
0.9718412354844485	4	1400	20	0
0.9664435733592933	4	1400	20	1
0.966331774197009	4	1400	25	0
0.9724055092889173	4	1400	25	1
0.9717568866111467	4	1400	30	0
0.9737107623318385	4	1400	30	1
0.31873692077727955	4	1500	5	0
0.2682698748823562	4	1500	5	1
0.4142600896860987	4	1500	10	0
0.3723485855062836	4	1500	10	1
0.9743186379159089	4	1500	20	0
0.9728774289985053	4	1500	20	1
0.979118086696562	4	1500	25	0
0.9769581464872944	4	1500	25	1
0.9751509578227356	4	1500	30	0
0.9718535471471967	4	1500	30	1
0.26987107623318385	4	1600	5	0
0.26369114349775785	4	1600	5	1
0.3870170387495441	4	1600	10	0
0.3221784683631214	4	1600	10	1
0.9741591928251121	4	1600	20	0
0.9717572390277062	4	1600	20	1
0.9724955606505051	4	1600	25	0
0.9672900706900847	4	1600	25	1
0.9791059417040359	4	1600	30	0
0.9730052085957576	4	1600	30	1
0.3385821974584834	4	1700	5	0
0.2679914779924313	4	1700	5	1
0.41153389606963864	4	1700	10	0
0.3779345819045107	4	1700	10	1
0.9775586916380902	4	1700	20	0
0.9770753648993229	4	1700	20	1
0.9675151675019783	4	1700	25	0
0.9689917396953799	4	1700	25	1
0.9762925349512002	4	1700	30	0
0.9731469269322078	4	1700	30	1
0.32365702753130005	4	1800	5	0
0.25530642750373694	4	1800	5	1
0.4271641645544941	4	1800	10	0
0.377817183454639	4	1800	10	1
0.9848903836571998	4	1800	20	0
0.9713066766317887	4	1800	20	1
0.9793971101145988	4	1800	25	0
0.9783134030891878	4	1800	25	1
0.9758283507722969	4	1800	30	0
0.9850336322869955	4	1800	30	1
0.2793131932971442	4	1900	5	0
0.3047793249940996	4	1900	5	1
0.3957399103139014	4	1900	10	0
0.32569034694359217	4	1900	10	1
0.9771587583163028	4	1900	20	0
0.9772234052824683	4	1900	20	1
0.9786523483596884	4	1900	25	0
0.9785756431437338	4	1900	25	1
0.9746754779324994	4	1900	30	0
0.9745329166254273	4	1900	30	1
0.3461208283293485	4	2000	5	0
0.30343689562833404	4	2000	5	1
0.37943946188340805	4	2000	10	0
0.3248318385650224	4	2000	10	1
0.979091928251121	4	2000	20	0
0.9798038116591928	4	2000	20	1
