"Module"	"Gene1"	"Gene2"
"M9"	"ERAS"	"GRIA4"
"M9"	"INTS10"	"PDLIM3"
"M9"	"MUSTN1"	"TLX3"
"M9"	"ZADH2"	"CHRNB4"
"M9"	"ZADH2"	"HHIP"
"M9"	"SEMG1"	"CABP1"
"M9"	"BCAP29"	"MYOZ2"
"M9"	"VRK1"	"CABP1"
"M9"	"ERBB2"	"GRIA4"
"M9"	"ERBB2"	"CABP1"
"M9"	"ERBB2"	"CHRNB4"
"M9"	"HIPK3"	"PDE1A"
"M9"	"WDR26"	"TLX3"
"M9"	"WDR26"	"PDE1A"
"M9"	"AHRR"	"GRIK3"
"M9"	"AHRR"	"SPHKAP"
"M9"	"TMED1"	"CABP1"
"M9"	"CBLL1"	"GRIK3"
"M9"	"CBLL1"	"DSCAM"
"M9"	"CBLL1"	"SLC44A3"
"M9"	"PRKAB2"	"SOHLH2"
"M9"	"KLHDC9"	"TLX3"
"M9"	"MYOZ2"	"CHCHD4"
"M9"	"MYOZ2"	"PTP4A1"
"M9"	"MYOZ2"	"CSN3"
"M9"	"MYOZ2"	"DPPA4"
"M9"	"MYOZ2"	"ZNF101"
"M9"	"MYOZ2"	"TRAP1"
"M9"	"MYOZ2"	"ACY3"
"M9"	"MYOZ2"	"WDR44"
"M9"	"MYOZ2"	"FBXL12"
"M9"	"MYOZ2"	"FAM21C"
"M9"	"MYOZ2"	"MAZ"
"M9"	"MYOZ2"	"NR3C2"
"M9"	"MYOZ2"	"TMEM206"
"M9"	"MYOZ2"	"DDX27"
"M9"	"DGCR14"	"CABP1"
"M9"	"C19orf25"	"P2RY1"
"M9"	"C19orf25"	"SLIT1"
"M9"	"MPPED1"	"TLX3"
"M9"	"MPPED1"	"CHRNA1"
"M9"	"MPPED1"	"ALDH1A1"
"M9"	"MPPED1"	"B3GALT2"
"M9"	"PTP4A1"	"TLX3"
"M9"	"PTP4A1"	"GRIA4"
"M9"	"PTP4A1"	"CABP1"
"M9"	"PTP4A1"	"GRIK3"
"M9"	"PTP4A1"	"IRX2"
"M9"	"PTP4A1"	"CHRNB4"
"M9"	"PTP4A1"	"PPP1R17"
"M9"	"PTP4A1"	"PDLIM3"
"M9"	"PTP4A1"	"IRX1"
"M9"	"PTP4A1"	"SPHKAP"
"M9"	"PTP4A1"	"ALDH1A1"
"M9"	"PTP4A1"	"SOHLH2"
"M9"	"PTP4A1"	"SLC44A3"
"M9"	"PTP4A1"	"KRT31"
"M9"	"PTP4A1"	"SLIT1"
"M9"	"PTP4A1"	"SLC2A12"
"M9"	"PTP4A1"	"B3GALT2"
"M9"	"PTP4A1"	"PDE1A"
"M9"	"PTP4A1"	"SUSD4"
"M9"	"SSR4"	"SLIT1"
"M9"	"DOK1"	"PDPN"
"M9"	"TLX3"	"PTPN5"
"M9"	"TLX3"	"SMARCE1"
"M9"	"TLX3"	"RAB4A"
"M9"	"TLX3"	"COG5"
"M9"	"TLX3"	"TRIM63"
"M9"	"TLX3"	"PPP2R5D"
"M9"	"TLX3"	"TARBP2"
"M9"	"TLX3"	"HSPA2"
"M9"	"TLX3"	"SEC61B"
"M9"	"TLX3"	"PRKAA2"
"M9"	"TLX3"	"MKI67IP"
"M9"	"TLX3"	"MAST4"
"M9"	"TLX3"	"ING3"
"M9"	"TLX3"	"OSTC"
"M9"	"TLX3"	"SLC25A10"
"M9"	"TLX3"	"MUL1"
"M9"	"TLX3"	"TPP2"
"M9"	"TLX3"	"IFT52"
"M9"	"TLX3"	"POLR2G"
"M9"	"TLX3"	"TMEM214"
"M9"	"TLX3"	"SF3A2"
"M9"	"TLX3"	"WDR43"
"M9"	"TLX3"	"JPH2"
"M9"	"TLX3"	"RWDD2B"
"M9"	"TLX3"	"PCNP"
"M9"	"TLX3"	"HECTD3"
"M9"	"TLX3"	"DCP1A"
"M9"	"TLX3"	"VAC14"
"M9"	"TLX3"	"PNN"
"M9"	"TLX3"	"CCDC13"
"M9"	"TLX3"	"ANAPC10"
"M9"	"TLX3"	"CHMP2B"
"M9"	"TLX3"	"CFL1"
"M9"	"TLX3"	"ZNF573"
"M9"	"TLX3"	"ASAH1"
"M9"	"TLX3"	"SYNPR"
"M9"	"TLX3"	"PEX5"
"M9"	"TLX3"	"CXCL16"
"M9"	"TLX3"	"TMEM216"
"M9"	"TLX3"	"FBLIM1"
"M9"	"TLX3"	"CYP27C1"
"M9"	"TLX3"	"ZNF414"
"M9"	"TLX3"	"MBNL1"
"M9"	"TLX3"	"RBMS1"
"M9"	"TLX3"	"FAM193B"
"M9"	"TLX3"	"DKC1"
"M9"	"TLX3"	"HCLS1"
"M9"	"TLX3"	"KLF5"
"M9"	"TLX3"	"INTS3"
"M9"	"TLX3"	"ZIC5"
"M9"	"TLX3"	"APTX"
"M9"	"TLX3"	"MAP3K6"
"M9"	"TLX3"	"VPS29"
"M9"	"TLX3"	"PPP1R3A"
"M9"	"TLX3"	"KDM4D"
"M9"	"TLX3"	"NR5A1"
"M9"	"TLX3"	"MED18"
"M9"	"TLX3"	"HSPB3"
"M9"	"TLX3"	"KRT26"
"M9"	"TLX3"	"TAF1C"
"M9"	"TLX3"	"EVA1C"
"M9"	"TLX3"	"TRAIP"
"M9"	"TLX3"	"AHNAK2"
"M9"	"TLX3"	"NSMCE1"
"M9"	"TLX3"	"TAF1B"
"M9"	"TLX3"	"ATP6V1C1"
"M9"	"TLX3"	"ZNHIT2"
"M9"	"TLX3"	"USP20"
"M9"	"TLX3"	"VDAC2"
"M9"	"TLX3"	"SEC24B"
"M9"	"KLHL2"	"SLC44A3"
"M9"	"SEPT6"	"SLC44A3"
"M9"	"HMGN1"	"SLC44A3"
"M9"	"PLA2G1B"	"SLC44A3"
"M9"	"PTPN5"	"SLC44A3"
"M9"	"SBK1"	"SLC44A3"
"M9"	"GRB7"	"CABP1"
"M9"	"GRB7"	"SLC44A3"
"M9"	"EXOSC6"	"SLC44A3"
"M9"	"MOCS3"	"SLC44A3"
"M9"	"SMTN"	"SLC44A3"
"M9"	"DNAJB9"	"PDE1A"
"M9"	"ATP5F1"	"SLC44A3"
"M9"	"NAA16"	"GRIA4"
"M9"	"CCNB2"	"CHST9"
"M9"	"SKI"	"SLC44A3"
"M9"	"RFXAP"	"SOX1"
"M9"	"RFXAP"	"SLC44A3"
"M9"	"GNA11"	"ADRA1A"
"M9"	"AZI1"	"CRTAM"
"M9"	"RBBP8"	"CRTAM"
"M9"	"CTBS"	"CHRNA1"
"M9"	"CTBS"	"PDE1A"
"M9"	"SCNM1"	"POU3F3"
"M9"	"GRIA4"	"GJD4"
"M9"	"GRIA4"	"PFN2"
"M9"	"GRIA4"	"AGRN"
"M9"	"GRIA4"	"TLE4"
"M9"	"GRIA4"	"CALCRL"
"M9"	"GRIA4"	"CUL9"
"M9"	"GRIA4"	"IWS1"
"M9"	"GRIA4"	"NT5E"
"M9"	"GRIA4"	"ARPC3"
"M9"	"GRIA4"	"MOB3B"
"M9"	"GRIA4"	"LCP2"
"M9"	"GRIA4"	"GSPT1"
"M9"	"GRIA4"	"FCN1"
"M9"	"GRIA4"	"FBXO33"
"M9"	"GRIA4"	"WNT6"
"M9"	"CABP1"	"TUBGCP4"
"M9"	"CABP1"	"PAIP2B"
"M9"	"CABP1"	"MLST8"
"M9"	"CABP1"	"MPV17"
"M9"	"CABP1"	"ARHGAP23"
"M9"	"CABP1"	"RANBP1"
"M9"	"CABP1"	"CCNE2"
"M9"	"CABP1"	"SNCB"
"M9"	"CABP1"	"UHMK1"
"M9"	"CABP1"	"KDM3A"
"M9"	"CABP1"	"GNL1"
"M9"	"CABP1"	"DLC1"
"M9"	"CABP1"	"NBN"
"M9"	"CABP1"	"BCAR3"
"M9"	"CABP1"	"HSPA2"
"M9"	"CABP1"	"TP53BP2"
"M9"	"CABP1"	"CIC"
"M9"	"CABP1"	"KPNA3"
"M9"	"CABP1"	"SLN"
"M9"	"CABP1"	"SHC3"
"M9"	"CABP1"	"CFHR3"
"M9"	"CABP1"	"TLN2"
"M9"	"CABP1"	"PECR"
"M9"	"CABP1"	"HPCAL4"
"M9"	"CABP1"	"MAD2L2"
"M9"	"CABP1"	"GABRA4"
"M9"	"CABP1"	"TRIM3"
"M9"	"CABP1"	"MT1G"
"M9"	"CABP1"	"WDR77"
"M9"	"CABP1"	"LRP2BP"
"M9"	"CABP1"	"ZSWIM7"
"M9"	"CABP1"	"TBL1XR1"
"M9"	"CABP1"	"GTF2B"
"M9"	"CABP1"	"PAX2"
"M9"	"CABP1"	"TFF2"
"M9"	"CABP1"	"ATRIP"
"M9"	"CABP1"	"NCBP2"
"M9"	"CABP1"	"SH3BP2"
"M9"	"CABP1"	"STXBP3"
"M9"	"CABP1"	"PSMD1"
"M9"	"CABP1"	"CTRB1"
"M9"	"CABP1"	"NABP1"
"M9"	"CABP1"	"ZSWIM3"
"M9"	"CABP1"	"ZNF548"
"M9"	"CABP1"	"ADRM1"
"M9"	"P2RY1"	"FBXO22"
"M9"	"P2RY1"	"CD2AP"
"M9"	"P2RY1"	"EIF4E3"
"M9"	"P2RY1"	"DDOST"
"M9"	"P2RY1"	"TNPO1"
"M9"	"RHOBTB3"	"HAP1"
"M9"	"SH3YL1"	"ENTPD2"
"M9"	"NEURL1B"	"IRX1"
"M9"	"UBE2V2"	"CHRNA1"
"M9"	"VDR"	"CHRNA1"
"M9"	"SDCCAG8"	"GRIK3"
"M9"	"SDCCAG8"	"CHRNA1"
"M9"	"POU3F3"	"MST1R"
"M9"	"POU3F3"	"LACRT"
"M9"	"POU3F3"	"ZNF259"
"M9"	"POU3F3"	"POLR2I"
"M9"	"POU3F3"	"LINS"
"M9"	"POU3F3"	"SLCO4C1"
"M9"	"ARF6"	"PDE1A"
"M9"	"RYR3"	"CLIC6"
"M9"	"RYR3"	"RANBP10"
"M9"	"RYR3"	"SYTL1"
"M9"	"RYR3"	"ALPP"
"M9"	"RYR3"	"NGB"
"M9"	"RYR3"	"TPRA1"
"M9"	"RYR3"	"PPP1R3G"
"M9"	"RYR3"	"THYN1"
"M9"	"RYR3"	"GAST"
"M9"	"ZNF566"	"SOHLH2"
"M9"	"CENPA"	"GRIK3"
"M9"	"PSME3"	"SOHLH2"
"M9"	"STK39"	"GRIK3"
"M9"	"IRX4"	"SUSD4"
"M9"	"PSMC3IP"	"GRIK3"
"M9"	"RFX2"	"GRIK3"
"M9"	"F8A1"	"SUSD4"
"M9"	"MCM5"	"SOHLH2"
"M9"	"FAM83G"	"SOHLH2"
"M9"	"TBRG1"	"SOHLH2"
"M9"	"TSNAX"	"GRIK3"
"M9"	"RPL11"	"GRIK3"
"M9"	"KRT19"	"KIF23"
"M9"	"KRT19"	"POLR3D"
"M9"	"KRT19"	"SH3BP5"
"M9"	"KRT19"	"PHF10"
"M9"	"RAB13"	"SLIT1"
"M9"	"RAB13"	"FAXDC2"
"M9"	"TTF1"	"ADRA1A"
"M9"	"APBB1IP"	"CHRNA1"
"M9"	"APBB1IP"	"ALDH1A1"
"M9"	"MPZL1"	"CHRNA1"
"M9"	"CASP8"	"ALDH1A1"
"M9"	"NMT2"	"CHST9"
"M9"	"PPAP2B"	"GRIK3"
"M9"	"OTUB1"	"CHRNA1"
"M9"	"HOXA11"	"CHRNA1"
"M9"	"MPP2"	"CHRNA1"
"M9"	"RPL36AL"	"SLC44A3"
"M9"	"KIF13B"	"SLC44A3"
"M9"	"SHPRH"	"CHRNA1"
"M9"	"SHPRH"	"SLC44A3"
"M9"	"NKRF"	"PDE1A"
"M9"	"PRTN3"	"CHRNA1"
"M9"	"S100A13"	"DSCAM"
"M9"	"S100A13"	"ALDH1A1"
"M9"	"MST1R"	"CHRNA1"
"M9"	"SCOC"	"SOX1"
"M9"	"GRK1"	"CHST9"
"M9"	"NAT10"	"PDE1A"
"M9"	"KLC2"	"ENTPD2"
"M9"	"FAR1"	"PDE1A"
"M9"	"ZNF2"	"GRIK3"
"M9"	"ZNF2"	"ENTPD2"
"M9"	"PFN2"	"PDLIM3"
"M9"	"OTUB2"	"CHRNB4"
"M9"	"A1BG"	"PDE1A"
"M9"	"TLE4"	"HAP1"
"M9"	"TTC3"	"CHST9"
"M9"	"TIAL1"	"SPHKAP"
"M9"	"SUN1"	"SPHKAP"
"M9"	"CACYBP"	"SPHKAP"
"M9"	"CACYBP"	"LMO3"
"M9"	"EPN2"	"SPHKAP"
"M9"	"ADORA2A"	"SPHKAP"
"M9"	"RIC8A"	"PDE1A"
"M9"	"MRPS10"	"FAXDC2"
"M9"	"TRIM34"	"CHRNB4"
"M9"	"FOLR3"	"GRIK3"
"M9"	"FOLR3"	"PDE1A"
"M9"	"FOLR3"	"ENTPD2"
"M9"	"FOLR3"	"SYBU"
"M9"	"ZNF256"	"SLC44A3"
"M9"	"HOXD13"	"SLC44A3"
"M9"	"MEX3B"	"SLC44A3"
"M9"	"KLHL42"	"SLC44A3"
"M9"	"DVL3"	"PDLIM3"
"M9"	"VEGFC"	"SLC44A3"
"M9"	"ACVR1"	"CHRNA1"
"M9"	"CHAF1B"	"SLC44A3"
"M9"	"PLG"	"SLC44A3"
"M9"	"RAB11FIP5"	"SLC44A3"
"M9"	"RUSC1"	"SLC44A3"
"M9"	"CDK18"	"SLC44A3"
"M9"	"PAK4"	"SLC44A3"
"M9"	"RBM11"	"SLC44A3"
"M9"	"HSPA2"	"GRIK3"
"M9"	"HSPA2"	"ALDH1A1"
"M9"	"CHMP2A"	"ALDH1A1"
"M9"	"ARL13A"	"NCALD"
"M9"	"KIF15"	"CHRNA1"
"M9"	"REG1A"	"SOHLH2"
"M9"	"CYP11A1"	"SOHLH2"
"M9"	"MED6"	"CHRNA1"
"M9"	"ZFP91"	"B3GALT2"
"M9"	"CNBP"	"TEX15"
"M9"	"GRIK3"	"IL5"
"M9"	"GRIK3"	"MYOC"
"M9"	"GRIK3"	"FGGY"
"M9"	"GRIK3"	"TSC22D3"
"M9"	"GRIK3"	"ZNF836"
"M9"	"CENPC"	"CHRNA3"
"M9"	"CD44"	"CRTAM"
"M9"	"PRLR"	"SOX1"
"M9"	"UBXN7"	"ADCY8"
"M9"	"TAF11"	"DNER"
"M9"	"ECE1"	"DSCAM"
"M9"	"RHOT1"	"ADCY8"
"M9"	"HAP1"	"TMEM33"
"M9"	"HAP1"	"NCOA3"
"M9"	"HAP1"	"PANK4"
"M9"	"HAP1"	"SERPINA12"
"M9"	"HAP1"	"FABP1"
"M9"	"HAP1"	"KDM4A"
"M9"	"HAP1"	"MAGEB18"
"M9"	"TGS1"	"KRT31"
"M9"	"TRIM40"	"IRX1"
"M9"	"ANAPC5"	"IRX1"
"M9"	"TRAK1"	"PDLIM3"
"M9"	"TRAK1"	"IRX1"
"M9"	"DR1"	"IRX1"
"M9"	"SEC61B"	"DNER"
"M9"	"IL18"	"DNER"
"M9"	"CRIPT"	"IRX1"
"M9"	"HFE"	"DNER"
"M9"	"RPS6KC1"	"B3GALT2"
"M9"	"LRPPRC"	"DSCAM"
"M9"	"RELA"	"CHRNB4"
"M9"	"HNRNPA2B1"	"SOHLH2"
"M9"	"ELN"	"PDLIM3"
"M9"	"SMARCA5"	"IRX1"
"M9"	"HBEGF"	"ADCY8"
"M9"	"CHRNA1"	"THY1"
"M9"	"CHRNA1"	"GRIN3A"
"M9"	"CHRNA1"	"IKBKAP"
"M9"	"CHRNA1"	"RIOK3"
"M9"	"CHRNA1"	"CNTLN"
"M9"	"CHRNA1"	"EIF3J"
"M9"	"IRX2"	"KAT5"
"M9"	"PSPC1"	"ENTPD2"
"M9"	"DLX5"	"ENTPD2"
"M9"	"RAB5A"	"SCGN"
"M9"	"ZNF219"	"ENTPD2"
"M9"	"KNSTRN"	"SCGN"
"M9"	"MATK"	"PDE1A"
"M9"	"MATK"	"SCGN"
"M9"	"PDE6D"	"SYBU"
"M9"	"ADCY8"	"TBX1"
"M9"	"PDHX"	"DNER"
"M9"	"CMTM3"	"IRX1"
"M9"	"ICOS"	"IRX1"
"M9"	"RNF217"	"PDLIM3"
"M9"	"RIPK1"	"PDLIM3"
"M9"	"MAPK1"	"PDLIM3"
"M9"	"PSMG2"	"PPP1R17"
"M9"	"C4B"	"SOX1"
"M9"	"TERT"	"PDLIM3"
"M9"	"TRIML1"	"SOX1"
"M9"	"GRM2"	"PDLIM3"
"M9"	"PPP1R9B"	"SOX1"
"M9"	"SCAND1"	"PDLIM3"
"M9"	"THRAP3"	"CHRNB4"
"M9"	"KIF13A"	"IRX1"
"M9"	"SYNJ2BP"	"CHST9"
"M9"	"TXLNA"	"IRX1"
"M9"	"GNG5"	"IRX1"
"Not.Correlated"	"ZDHHC6"	"EIF1AY"
"Not.Correlated"	"CENPL"	"EIF1AY"
"Not.Correlated"	"CORO1C"	"EIF1AY"
"Not.Correlated"	"PRUNE"	"EIF1AY"
"Not.Correlated"	"ITGA2"	"UTY"
"Not.Correlated"	"JUNB"	"UTY"
"Not.Correlated"	"ALPI"	"UTY"
"Not.Correlated"	"DSG3"	"UTY"
"Not.Correlated"	"CTSB"	"UTY"
"Not.Correlated"	"HNRNPH2"	"KLHL14"
"Not.Correlated"	"HNRNPH2"	"CXCR2"
"Not.Correlated"	"NELFB"	"UTY"
"Not.Correlated"	"GSTM1"	"BCAP29"
"Not.Correlated"	"GSTM1"	"CHCHD4"
"Not.Correlated"	"GSTM1"	"PTP4A1"
"Not.Correlated"	"GSTM1"	"PPL"
"Not.Correlated"	"GSTM1"	"H2BFM"
"Not.Correlated"	"GSTM1"	"CCL5"
"Not.Correlated"	"GSTM1"	"RBM15B"
"Not.Correlated"	"GSTM1"	"CCDC23"
"Not.Correlated"	"GSTM1"	"DNTTIP1"
"Not.Correlated"	"GSTM1"	"TRIM71"
"Not.Correlated"	"GSTM1"	"SLC37A4"
"Not.Correlated"	"GSTM1"	"NOLC1"
"Not.Correlated"	"GSTM1"	"YAE1D1"
"Not.Correlated"	"GSTM1"	"DCAF6"
"Not.Correlated"	"GSTM1"	"PBK"
"Not.Correlated"	"GSTM1"	"PTN"
"Not.Correlated"	"GSTM1"	"CSNK2B"
"Not.Correlated"	"GSTM1"	"TAPBP"
"Not.Correlated"	"GSTM1"	"ADAM2"
"Not.Correlated"	"GSTM1"	"LINGO1"
"Not.Correlated"	"GSTM1"	"ADPRM"
"Not.Correlated"	"GSTM1"	"IVD"
"Not.Correlated"	"GSTM1"	"HOMER1"
"Not.Correlated"	"GSTM1"	"DUSP21"
"Not.Correlated"	"STMN4"	"UTY"
"Not.Correlated"	"CRAT"	"UTY"
"Not.Correlated"	"AP1M2"	"NAV2"
"Not.Correlated"	"AP1M2"	"MRTO4"
"Not.Correlated"	"AP1M2"	"MAP1LC3A"
"Not.Correlated"	"AP1M2"	"TRO"
"Not.Correlated"	"AP1M2"	"MYO5A"
"Not.Correlated"	"AP1M2"	"AHRR"
"Not.Correlated"	"AP1M2"	"PTP4A1"
"Not.Correlated"	"AP1M2"	"DTNBP1"
"Not.Correlated"	"AP1M2"	"NECAP2"
"Not.Correlated"	"AP1M2"	"LRRFIP1"
"Not.Correlated"	"AP1M2"	"TRAPPC9"
"Not.Correlated"	"AP1M2"	"ZNF101"
"Not.Correlated"	"AP1M2"	"KRAS"
"Not.Correlated"	"AP1M2"	"PPL"
"Not.Correlated"	"AP1M2"	"DPF1"
"Not.Correlated"	"AP1M2"	"RAB8A"
"Not.Correlated"	"AP1M2"	"TINAGL1"
"Not.Correlated"	"AP1M2"	"LOR"
"Not.Correlated"	"AP1M2"	"S100A13"
"Not.Correlated"	"AP1M2"	"ADORA2A"
"Not.Correlated"	"AP1M2"	"TOPORS"
"Not.Correlated"	"AP1M2"	"SUN1"
"Not.Correlated"	"AP1M2"	"CACYBP"
"Not.Correlated"	"AP1M2"	"EPN2"
"Not.Correlated"	"AP1M2"	"CBLL1"
"Not.Correlated"	"AP1M2"	"EIF3K"
"Not.Correlated"	"AP1M2"	"NTRK2"
"Not.Correlated"	"AP1M2"	"TMIGD2"
"Not.Correlated"	"AP1M2"	"TMEM214"
"Not.Correlated"	"LPIN1"	"UTY"
"Not.Correlated"	"HERC4"	"DDX3Y"
"Not.Correlated"	"KDM5D"	"TRIM9"
"Not.Correlated"	"KDM5D"	"NEFM"
"Not.Correlated"	"KDM5D"	"FCN1"
"Not.Correlated"	"KDM5D"	"OLIG3"
"Not.Correlated"	"KDM5D"	"PTP4A1"
"Not.Correlated"	"KDM5D"	"H2BFM"
"Not.Correlated"	"KDM5D"	"PGF"
"Not.Correlated"	"KDM5D"	"GPSM1"
"Not.Correlated"	"KDM5D"	"COLQ"
"Not.Correlated"	"KDM5D"	"RGS6"
"Not.Correlated"	"KDM5D"	"DKK1"
"Not.Correlated"	"KDM5D"	"LBR"
"Not.Correlated"	"KDM5D"	"NPY"
"Not.Correlated"	"KDM5D"	"C19orf43"
"Not.Correlated"	"KDM5D"	"LMO2"
"Not.Correlated"	"KDM5D"	"BANF1"
"Not.Correlated"	"KDM5D"	"CLDN5"
"Not.Correlated"	"KDM5D"	"SCEL"
"Not.Correlated"	"KDM5D"	"NHLH2"
"Not.Correlated"	"KDM5D"	"PTPN21"
"Not.Correlated"	"KDM5D"	"SNCB"
"Not.Correlated"	"KDM5D"	"AK5"
"Not.Correlated"	"KDM5D"	"CLCA1"
"Not.Correlated"	"KDM5D"	"SH3PXD2A"
"Not.Correlated"	"KDM5D"	"CIC"
"Not.Correlated"	"KDM5D"	"CREM"
"Not.Correlated"	"KDM5D"	"CDH8"
"Not.Correlated"	"KDM5D"	"KDM5B"
"Not.Correlated"	"KDM5D"	"GTF2E1"
"Not.Correlated"	"KDM5D"	"HAO2"
"Not.Correlated"	"KDM5D"	"IRX4"
"Not.Correlated"	"KDM5D"	"C6orf106"
"Not.Correlated"	"KDM5D"	"TTLL5"
"Not.Correlated"	"KDM5D"	"ARPC1B"
"Not.Correlated"	"KDM5D"	"NRARP"
"Not.Correlated"	"KDM5D"	"RAB32"
"Not.Correlated"	"KDM5D"	"EEF1A2"
"Not.Correlated"	"KDM5D"	"MLLT1"
"Not.Correlated"	"KDM5D"	"SOX6"
"Not.Correlated"	"KDM5D"	"CEP57"
"Not.Correlated"	"KDM5D"	"FBLIM1"
"Not.Correlated"	"KDM5D"	"MST1R"
"Not.Correlated"	"KDM5D"	"IRF2BPL"
"Not.Correlated"	"KDM5D"	"CDH3"
"Not.Correlated"	"KDM5D"	"MYH7B"
"Not.Correlated"	"KDM5D"	"KIF17"
"Not.Correlated"	"KDM5D"	"NUDT7"
"Not.Correlated"	"KDM5D"	"SCAMP3"
"Not.Correlated"	"KDM5D"	"GALNT6"
"Not.Correlated"	"KDM5D"	"POMT2"
"Not.Correlated"	"ARHGEF15"	"UTY"
"Not.Correlated"	"LACRT"	"UTY"
"Not.Correlated"	"LACRT"	"HOXA10"
"Not.Correlated"	"RNF144A"	"UTY"
"Not.Correlated"	"NSFL1C"	"UTY"
"Not.Correlated"	"UTRN"	"KLHL14"
"Not.Correlated"	"APOC3"	"UTY"
"Not.Correlated"	"NKIRAS1"	"UTY"
"Not.Correlated"	"KLHDC2"	"UTY"
"Not.Correlated"	"CCL3"	"UTY"
"Not.Correlated"	"POU4F1"	"LCN2"
"Not.Correlated"	"POU4F1"	"CXCL6"
"Not.Correlated"	"POU4F1"	"GPI"
"Not.Correlated"	"POU4F1"	"NAV2"
"Not.Correlated"	"POU4F1"	"PRR5L"
"Not.Correlated"	"POU4F1"	"RPS21"
"Not.Correlated"	"POU4F1"	"WDR62"
"Not.Correlated"	"POU4F1"	"RPS12"
"Not.Correlated"	"POU4F1"	"KCNE2"
"Not.Correlated"	"POU4F1"	"COMMD1"
"Not.Correlated"	"POU4F1"	"SNRNP27"
"Not.Correlated"	"POU4F1"	"ZFP91"
"Not.Correlated"	"POU4F1"	"RUSC1"
"Not.Correlated"	"POU4F1"	"KATNB1"
"Not.Correlated"	"POU4F1"	"SNTA1"
"Not.Correlated"	"POU4F1"	"ERBB2"
"Not.Correlated"	"POU4F1"	"AHRR"
"Not.Correlated"	"POU4F1"	"MSRB1"
"Not.Correlated"	"POU4F1"	"PTP4A1"
"Not.Correlated"	"POU4F1"	"GSPT1"
"Not.Correlated"	"POU4F1"	"ZADH2"
"Not.Correlated"	"POU4F1"	"FOLR3"
"Not.Correlated"	"POU4F1"	"CBLL1"
"Not.Correlated"	"POU4F1"	"TMEM147"
"Not.Correlated"	"POU4F1"	"XRCC1"
"Not.Correlated"	"POU4F1"	"KCNJ5"
"Not.Correlated"	"POU4F1"	"DDIT4L"
"Not.Correlated"	"POU4F1"	"EIF2B3"
"Not.Correlated"	"POU4F1"	"RASEF"
"Not.Correlated"	"POU4F1"	"NEIL3"
"Not.Correlated"	"POU4F1"	"SLC7A5"
"Not.Correlated"	"POU4F1"	"NMRK1"
"Not.Correlated"	"POU4F1"	"PCGF6"
"Not.Correlated"	"GBAS"	"HIST1H4K"
"Not.Correlated"	"HABP4"	"ZNF560"
"Not.Correlated"	"HIST1H4K"	"RBX1"
"Not.Correlated"	"HIST1H4K"	"M6PR"
"Not.Correlated"	"HIST1H4K"	"ANP32B"
"Not.Correlated"	"HIST1H4K"	"TXNDC9"
"Not.Correlated"	"HIST1H4K"	"PTP4A1"
"Not.Correlated"	"HIST1H4K"	"CUEDC2"
"Not.Correlated"	"HIST1H4K"	"NPM3"
"Not.Correlated"	"HIST1H4K"	"DMRT1"
"Not.Correlated"	"HIST1H4K"	"STRAP"
"Not.Correlated"	"HIST1H4K"	"EGF"
"Not.Correlated"	"HIST1H4K"	"TOPAZ1"
"Not.Correlated"	"HIST1H4K"	"POMP"
"Not.Correlated"	"IGF2BP1"	"AHRR"
"Not.Correlated"	"IGF2BP1"	"CBLL1"
"Not.Correlated"	"IGF2BP1"	"RPL23A"
"Not.Correlated"	"IGF2BP1"	"CDC23"
"Not.Correlated"	"IGF2BP1"	"MIF"
"Not.Correlated"	"IGF2BP1"	"MLF2"
"Not.Correlated"	"IGF2BP1"	"KANSL1"
"Not.Correlated"	"IGF2BP1"	"STXBP4"
"Not.Correlated"	"IGF2BP1"	"PDE6B"
"Not.Correlated"	"IGF2BP1"	"CPN1"
"Not.Correlated"	"CAMK2N2"	"UTY"
"Not.Correlated"	"EEF1D"	"UTY"
"Not.Correlated"	"EEF1D"	"HBA2"
"Not.Correlated"	"HIST1H4I"	"UTY"
"Not.Correlated"	"HOXA9"	"VPS11"
"Not.Correlated"	"HOXA9"	"JUN"
"Not.Correlated"	"HOXA9"	"PPP1R37"
"Not.Correlated"	"HOXA9"	"SLC3A2"
"Not.Correlated"	"HOXA9"	"MSRB1"
"Not.Correlated"	"HOXA9"	"DMBT1"
"Not.Correlated"	"HOXA9"	"HRH3"
"Not.Correlated"	"HOXA9"	"RSL1D1"
"Not.Correlated"	"HOXA9"	"ZADH2"
"Not.Correlated"	"HOXA9"	"CLASP2"
"Not.Correlated"	"HOXA9"	"MPHOSPH6"
"Not.Correlated"	"HOXA9"	"DNAJC11"
"Not.Correlated"	"HOXA9"	"CDH1"
"Not.Correlated"	"HOXA9"	"RNF40"
"Not.Correlated"	"HOXA9"	"GNGT1"
"Not.Correlated"	"HOXA9"	"HSF1"
"Not.Correlated"	"HOXA9"	"MNT"
"Not.Correlated"	"HOXA9"	"ITGA8"
"Not.Correlated"	"HOXA9"	"WAC"
"Not.Correlated"	"HOXA9"	"PPP2R5E"
"Not.Correlated"	"HOXA9"	"FAM134C"
"Not.Correlated"	"HOXA9"	"NUPR1"
"Not.Correlated"	"HOXA9"	"FBXW7"
"Not.Correlated"	"HOXA9"	"C5orf30"
"Not.Correlated"	"HOXA9"	"C5orf51"
"Not.Correlated"	"HOXA9"	"NANOS1"
"Not.Correlated"	"HOXA9"	"LEFTY2"
"Not.Correlated"	"HOXA9"	"TBC1D31"
