pathway_description	BS_B1C6GZ84	BS_W4DB5RP1	BS_EZ3147MX	BS_GW0GKWMS	BS_2A5R9MEJ	BS_5965SFPZ	BS_9FX3YREK	BS_XG0DBWVT	BS_MDBT7S5Z	BS_MB7WN0ZB	BS_3MS8WVNR	BS_52MPKTJH	BS_PQVTB6BB	BS_TXZ7KHTQ	BS_TGS109T3	BS_YEW22W35	BS_JVW2JJ39	BS_052PZFMK	BS_5P1TN10Z	BS_B4R7X1KE	BS_T9A8JJW5	BS_RJC3WDD6	BS_WBVSK3MP	BS_FKASA3MN	BS_JJVH7WR0	BS_AWH9757B	BS_FEV5A0HN	BS_FX2P2WEG	BS_DS438CXE	BS_45J79YTF	BS_X4X1SFSE	BS_V3Z3DB4N	BS_TVH33J9Q	BS_SY3J3XR9	BS_WQ1YRTAT	BS_MG78HQDM	BS_G5NHSFD4	BS_F9Y4Z92G	BS_D6J2BGDJ	BS_MD0937XT	BS_M0XGZ53Z	BS_JTWNJ8T7	BS_JQXHHK0K	BS_M0QYNVK8	BS_8PNA0V6R
KEGG_TASTE_TRANSDUCTION	-2235.010568811629	-1771.1475564385173	-2719.4416031554565	-2416.5810737736592	-2010.7969382799965	-2417.9896939353803	-1607.6539156210665	-2169.8712533936214	-2438.380653595703	-2455.2654427389334	-2486.648300178258	-527.7156778934732	-2453.192909758912	-2935.162313620691	-2059.6342541653057	-2234.519877214416	-1770.531173898179	-3027.5685881733307	-2806.427897413493	-2779.8861398515437	-2057.0265835659866	-1249.916921863145	-1791.3731929448095	-1840.7854163448892	-1617.8267594667495	-1737.715458293038	-1412.3455245236428	-1491.5601173103632	-2050.6610991401967	-2151.285370779372	-1733.516336638204	-1760.7057715157562	-1662.9608866039316	-1513.636288452849	-762.9127042911896	-1236.2822068596633	-1616.1581911379826	-1176.8548421194118	-1856.5864116980665	-1850.578755095983	-1224.0606641826253	-947.7626398552893	-1269.5735845841518	-2157.8220620045704	-1666.2348617444468
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	-384.5417193625108	230.62284031726267	302.85252592905636	405.5689480433066	229.57362303934678	-636.5634027140131	-151.6774992834762	922.0933137246357	-69.3382428122859	790.4603411493845	863.4567641448193	340.17202839562924	-861.671082357574	71.31145684895455	159.83821874635578	-891.2048786026699	1154.4119154652853	-245.372808878632	24.566640718492636	1997.4212842595607	1114.683614044765	1965.3494168253146	551.8192882923031	1135.5885932781166	879.2413886693466	2051.482526217702	1439.858191629739	991.7981769653306	582.2372862487082	1332.4722412075098	1359.6792268777608	307.67798766145097	453.1654542035358	253.37656133088785	186.41075700186593	739.664969299396	1589.9043506700236	1577.7790522410887	881.7634766505034	123.40143450870346	546.8350733478837	2142.591563285856	799.9024960411862	-2.909191337073935	1287.801682447429
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	2692.8458059024033	534.2438461315087	2856.6837085664174	2550.3930445685055	2026.57392898561	2635.5999437527225	2312.91146401486	1202.9280479424124	2245.520201271567	1365.273768823292	2521.531027678846	1878.1957699583454	2812.127121139916	2398.8265285524667	2239.16501342178	2760.5232942572457	1605.169943388395	3119.0074581106	1165.5751001379558	2532.119165357135	1460.995877242407	1900.3976153571584	2194.4998350242513	1480.5967847680222	1528.1474829057152	2474.00434849448	3134.1927891334417	1134.8962431701857	2280.4694152616958	2040.0320861704986	3385.9964896714228	2718.824189194389	2749.404883739222	2258.54597601541	1260.7287965258492	1660.568398340718	1905.5902285330121	2109.1246349891935	600.3827444392737	1488.3784782018374	1153.831572489873	327.79641401967274	1839.7165047517155	1926.1289117867655	2610.0257939954645
KEGG_TGF_BETA_SIGNALING_PATHWAY	3235.501970570682	3157.985590224682	2640.921580433169	3488.698311596503	2941.572207903426	3041.8297589637295	3080.3446336487104	3255.918291258655	3317.5993410011615	3234.467984843519	2978.0549523417412	2118.2674393308243	3050.6679003205973	3117.493749254054	2959.685458203994	2680.723472129992	2344.912072705787	3473.635964634226	2703.67213908094	3126.4220162297024	3412.083521643428	3006.977216727797	3144.0258353046174	2997.3061618271095	2881.673579929833	2861.1023920931184	2911.2657930750283	2605.812279678117	3292.0157859193187	2662.97116716906	3121.1213557080064	2905.4573725042555	2801.353680883789	3343.324256895543	2686.7037994915754	2738.3450707069132	3031.525367180613	2546.9907063596347	2921.8849431848666	3387.525862352464	3083.1425053148323	2618.988920704436	2687.9293894206985	3252.4728211837537	3723.2241013217754
KEGG_THYROID_CANCER	4451.76474245857	4443.256180688828	4609.022980162259	4603.200885731359	4392.062807233693	4561.097066085313	4298.348535668705	4316.564918465914	4877.94852392495	3814.993301191962	4442.3625158381765	3326.715148273446	4702.632341380911	3900.788569595632	4531.386712494068	4212.386150204378	4024.62194479973	3381.61166805269	3634.15070101534	4132.532009689854	3788.3476192361577	3827.1719659994997	3675.2386455530523	3362.4844115210435	3625.4676627881363	4358.16703917359	3359.5193912783907	3773.24020934074	5246.892975521336	4063.2637921725964	3748.6755229572427	4185.889544620299	3677.937276269562	4090.1640754861637	2515.971811686548	3372.671484598761	4023.7245215864878	4130.387312543144	3906.552470065182	3784.232259557877	3647.392761424857	2846.9779262615175	3331.17541726355	4182.450608314077	4853.781280743298
KEGG_TIGHT_JUNCTION	3166.3951599511347	3133.9719325739516	3287.1321865390746	3036.679584153264	2999.2391965891948	3414.531231043502	3175.360825747355	3067.470462113639	3240.658266166314	2951.440029596344	3289.5874032626816	3036.9151153605344	3121.119834671932	3148.5268392720736	3006.929085401165	3105.5791413956285	3018.1906190489426	2752.173812507075	2732.9986399696045	2852.26179381962	2953.3927745025812	2769.752596821192	2672.245162514195	2776.4550951723904	2832.7056839629513	3185.1590859162498	3078.5588702090718	3021.566549366278	2659.431464871901	2983.677282054352	3232.067166909357	3205.49619777475	2984.8625887996423	3137.0854076177166	2543.8683177287003	2870.6962706142695	2813.5625456921734	3378.693325397917	3114.557110773634	2942.052598399081	3267.6864931608125	2757.087388588174	3274.4496333333755	2859.43882210435	3157.964285848442
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	852.9551687007988	866.4143658103167	1307.7466104747782	1107.4927140382188	936.0101557660582	895.4909305789988	951.8215799910795	881.9427939505913	539.7791697598695	1066.921654232572	819.9938939732529	1049.3586070787442	596.1264359758079	912.2020637629576	1247.609556184132	803.7950631973999	810.0569755126053	576.1961793738847	551.9287427700274	912.607953059287	1279.599063413083	849.3984347659116	678.5495473041046	424.2157754341024	922.6901081677097	872.5720150778907	464.78911188456914	1823.8514998186401	883.8758568108387	615.5690195661737	934.8235664568183	1205.3769196033809	1007.0439745022377	770.8733718000822	833.5157035583634	221.7309223715256	1164.5641653577895	861.4445727759758	1342.4231651043974	740.2505099158734	1042.5988721771992	864.0865297879627	865.8508010815203	598.6203744694576	1500.686089875382
KEGG_TRYPTOPHAN_METABOLISM	-410.92111535885306	-778.9126784605523	11.894507325408995	309.50317011917286	242.42792807928163	473.9034857972929	118.58199863824484	-471.71836864520446	506.9507911777091	-330.8396376504297	198.43666192866658	-496.48879929848044	5.035009778368476	763.7872899398553	88.26769729614352	-82.76340884433921	-796.736322550516	-222.17705989447677	-190.12027562479307	-36.043788761766336	-433.537727500483	-460.05946709263844	-480.15279417823876	-400.15835563310793	-457.29782275341495	-312.3737905473936	-13.973076404416133	-648.2345139383142	-829.1768634007822	-401.5751996982035	565.5462919062174	-205.00492227166978	-463.46450112615275	-409.6496420480689	-771.27602035185555	-738.9502003490707	-352.04378056169116	-370.9010029670426	-331.64667846790326	-315.8490346082908	-285.94010968776274	-257.8119716697238	-176.87784684746293	-72.79959664363014	-140.30288249005025
KEGG_TYPE_I_DIABETES_MELLITUS	265.26521759878415	594.8958735512697	895.677765939974	1375.3632948886716	661.7299131017135	-82.8727915329855	-839.2189427914163	778.6357714671831	-208.66114640860542	1982.4066837405044	-50.912446852111316	939.7917693754262	-344.70257221739666	346.1936012642036	912.3975984104327	-96.66560869218483	-1.7030801953224	-320.6177766354649	-947.6483512391042	798.062125511211	454.1099737152963	-507.7409900479397	-1423.2872462488167	-1225.203593835411	-492.9032297167505	405.064394553081	-365.25459470901296	3059.492321275351	-1601.7154512418501	-81.72116064961665	1373.8256257230441	190.69739360002677	653.3495736859404	-102.56325500121784	-943.642861525128	-1427.079370102536	445.02634848504204	547.7115474046841	695.4315786190618	-1451.0626989740113	-882.6225828125498	-243.1158939346642	286.8018694899001	-1056.6781392863068	1763.5807853301467
KEGG_TYPE_II_DIABETES_MELLITUS	2683.3923377363226	3181.4697930880357	2115.679865630762	2541.9207336330546	2537.916903488902	2357.933776499114	2736.801815039258	2598.2002147545463	2334.715054295295	2375.7385024048235	1628.7281804476097	3708.853671139288	2533.7359565275765	1498.7006539520644	2413.9695410325457	2595.789038285324	2120.56758622668	1684.4305464559893	1549.8001476378995	2228.149752118925	1868.006838230136	2199.366068496047	1582.3456024421648	1380.168847152132	1581.0666607932308	2983.3420510120086	3491.4839956652104	3146.4579340484834	2410.056952282226	2233.6244216006417	2869.642849715161	2705.437270820841	2003.7543927559418	2355.9919655736758	3234.312862530518	2551.6934205409616	2164.801734567365	3392.0925599237144	2488.2100174743537	1540.4908520478984	2410.3124388671367	3393.277847815376	3228.165327723762	1495.598832894104	2074.6746073100912
KEGG_TYROSINE_METABOLISM	-1829.6027950045145	-2229.3211462655445	-1285.0907399728349	-924.2185710488484	-1421.8286191544921	-1243.4982898604085	-1571.7705500349039	-1795.3009881702246	-1236.4326007769687	-1680.7710221876023	-1424.5742545781404	-1492.3463747991864	-1594.5312009954696	-688.9837142953802	-1719.7169991681312	-1338.2102571270925	-1234.5142170494128	-1806.1904046533818	-1324.8226300157567	-1471.4102896812028	-1672.9453057167457	-1406.4114565940517	-2093.5505331157365	-1898.9993489778462	-2158.080865240122	-1667.5552722078291	-1634.4865153185765	-1531.1834957306219	-1815.17130838691	-1320.469997806439	-1517.8984964050514	-1821.929361333523	-2142.628662366209	-1683.4814642803349	-2120.4516517078373	-2085.6747151301433	-1765.5576145887271	-1778.6695559312302	-1894.3151421257653	-1713.7450589516848	-1625.8432674866253	-1594.6970297329008	-1213.3968125733136	-1672.3522284741957	-1402.376770319799
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	4694.797865890472	3880.1664093193194	4733.892031018768	4439.005686183169	4333.203906773169	4116.994537490851	4069.5718226917506	4485.936741883503	4445.833538509183	4572.900943584969	4489.296281420826	4004.0645260973506	4281.418038889724	4416.905518249685	4294.759330028075	4206.028348716796	4239.8245273070625	4591.224107723241	4771.362693306706	4570.751409342909	4793.592646677082	4418.596281894228	4753.3028282044925	4769.587342413472	4628.661687047184	4288.961386649515	4420.572061069806	4430.484172002338	4325.1166840570295	4593.2411899239105	4308.30880405835	4336.477108457897	4912.9524321078625	4082.615475400915	4426.272888971729	4872.9852434056465	4385.151545940771	4039.1861604771075	4315.406371322422	4467.411066040258	4712.224218397252	4178.463013751461	4323.14946110555	4368.594557841343	4320.918204905929
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	3731.186005373509	2354.600647512376	4392.494249515186	4000.5089974320363	3514.079864125655	3191.2117553230164	3517.7588284794692	3446.7720767832852	4094.0486130432837	3729.0389374473725	2664.407639006855	2867.0684261020433	3642.7653055872997	4366.61699081629	3152.0972673189444	3355.5511175385564	4248.00503091296	3671.896208310194	3342.562099524839	1987.4297648091506	3340.2386239319203	2683.8415635518522	2868.3951309119366	3112.1707989133683	3328.9631160414992	3341.661906874726	2896.386397384069	3898.799907718183	3469.698848482485	4333.165209184221	3619.863779013327	3162.2857898415223	3394.4089214212	3454.6112579442542	2835.9717164475733	2859.079786481898	3209.8365012697413	2961.5285442685963	3953.691151761008	3701.355829754182	3535.2183489044382	3416.202729269158	4618.310193315008	3698.828792183047	2579.651304318122
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3023.325907144699	2021.3287830048084	3620.971777786215	3186.4694400118096	3468.7449839056007	3782.754290453002	3353.6931656378692	2759.4540494524317	3199.8493601437694	2753.9487671548304	3285.073952175195	2423.5540036604343	3247.2011754223076	3989.216060715449	3122.655211536756	3407.4091414101113	2421.2687575097316	2952.727688342866	2868.573855771858	3408.826139209472	2854.5057801080347	2670.699263479635	3154.0325773549284	2913.6688721915725	2852.934252781144	2820.8991430971982	2477.1985350336527	2325.3059094688415	2701.7953860296548	2660.4198931339997	3588.847514335177	2988.869186593034	2869.836920047557	3017.9165309618675	2119.2429416494906	2842.569626290333	2739.3895761110816	2592.677302952179	2876.1146469519153	3177.8936552022406	3010.182474625022	2404.059376536099	2920.3274403112446	3743.8657049253015	3378.1979769219142
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2098.632213773506	2415.477409916786	1871.696694854074	2348.993628153037	2214.856733361181	2316.404950787637	2555.7346123242023	2355.0401588621316	2235.059024214792	2286.8535424061174	2127.9730373052407	2481.035487416506	2046.9976416839781	2192.195032135869	2198.271225959519	2177.130370897976	1855.2541846172335	1876.2933033770296	1524.80383688847	1431.578299553783	2218.194003425393	1900.5562121481016	1586.823895567588	1433.6246462401905	1647.4482393655362	2592.800037287532	2298.4008210677985	2460.0501449348667	1668.987729957811	2169.513962700883	2664.7304915612112	2379.223726576214	1915.8003879746357	2336.094467559171	1902.3539256903914	1739.8069638250454	1964.635999170181	2793.1543941823184	2284.133991076127	1882.0834010994786	2049.8610055232402	2303.5104234871687	2449.8394822861246	1867.056992306043	2488.773210942094
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	5078.091744153224	4250.99290644541	5039.579015883857	5109.802236207697	5104.462322894595	4723.677766834566	4816.973287500528	4885.125995724229	4978.007847257166	4975.578936100677	4913.4928437195485	4756.536624761582	4810.599415249433	4707.015042941795	4898.30051280396	5055.267068784693	4313.702147439451	4477.699348970018	4831.969668535823	4731.745005039398	5021.75020134742	4627.356135089418	4458.685003437993	4552.388928144213	4665.551191532482	5073.696026982647	4979.63829419574	4988.854423556026	4423.3180246896845	5104.826099374432	4798.768686908899	5190.278226878174	4798.568450567776	4625.047005566141	4139.7202744037	4437.0199977101165	4814.465286002636	5000.239255869914	4668.399787876902	4503.019430927259	4660.599358890995	4563.890691024499	4747.671695872039	5042.312979389961	5005.212260293916
KEGG_VEGF_SIGNALING_PATHWAY	2688.609602505485	2796.685432199505	2855.237352171571	2629.294984508484	2595.9186757697353	2735.9216205400444	2706.8631329781474	3079.7713853894384	2575.985510979559	2458.1848250831827	2909.2542981915813	2895.22786809392	2764.598030626503	2439.3551243314887	2738.7253955403467	2493.5207924657007	2456.6774332007717	2410.1811702862433	2557.526495615937	2625.1492768643875	2758.2338663416103	2439.8722951518976	2394.8324244435717	1984.8871530555843	2165.993224078029	2903.347506229613	2590.0542991862458	2884.7089572576406	3102.999035438641	2583.4593808380087	2557.7394127942607	2801.2902790313037	2287.32294820505	2761.004267399003	2265.862231769046	1832.8832640345718	2596.8617939558953	3017.634145647022	2686.245212463242	2183.2610088477013	2417.0118636527823	2236.9650537604775	2552.790218739232	2399.682035909673	2802.256445666655
KEGG_VIBRIO_CHOLERAE_INFECTION	4122.03583787292	3279.433249485257	4441.730970551413	4479.244219688706	4186.916418070494	4002.780158268175	3822.997045679216	4159.944734680024	4292.889423963126	4307.530678079409	4357.192009452068	4292.13658063068	3993.742706285022	4342.894077911631	3987.6381432284597	4329.558868514499	3546.5421720426166	3829.1796373601956	3729.3840461541604	3728.4330314059553	4052.793669636654	3753.92059252937	3077.4752704374732	3142.1830734868345	3625.545927036077	4726.28036830444	4140.3993003057	4282.779393065692	4111.6465626684985	4359.659648235516	4291.450818682986	4699.1131276352135	3808.958044589095	3549.7779203193204	3549.0148891602585	3492.808278838156	3665.3443279408602	4841.83217644276	3638.4819792966264	3300.8591170277905	3542.6041879934965	3736.021543301358	4050.067510640247	3807.316237579338	4335.656997713348
KEGG_VIRAL_MYOCARDITIS	2510.4056692736885	2475.9142238024906	2935.506151443491	3162.676682272302	2743.0610300954813	2865.1741720302125	2061.224624428978	2458.953412418652	2482.462537870635	3442.2120215440664	2025.9422446644858	2375.494171405937	2262.5899291344467	2631.4732573109595	2874.163232722458	2163.858417184514	2140.7485383600397	1961.460931697391	1574.8074009584307	2404.4986494375134	2437.150448505814	1123.8201383829855	1008.4910086398286	1164.7741643966292	1536.5354139264673	2074.4056754419107	1498.5852705259167	3698.189417847947	909.8571590000029	2324.5993864178927	2503.7224380695206	1877.8216160769007	2386.3751008360377	2355.552201726554	1270.8898866150575	801.848740694797	2212.466596667573	1880.3272660165148	2508.122419155712	1620.2307143009166	1543.8921792691763	1310.1552487629342	1647.411516004122	1616.9641311033374	3175.8060142039612
KEGG_WNT_SIGNALING_PATHWAY	3450.0867360300963	3715.4326252253086	3449.512840018042	3480.4481730676507	3404.4328307230753	3600.0988856240365	3727.487439187993	3381.72852318888	3642.057232328525	3245.9763136526726	3573.741443825127	3208.855548205209	3568.202865916004	3277.8104899115224	3738.091909996494	3247.8468575560455	2919.7593500727926	3127.292896448471	3063.322820437901	3190.6589147563373	3395.55870758516	3671.577840151389	3187.4499872002543	3219.3509449878693	3313.063956987946	3497.0719506213136	3606.9242454637515	3054.199599902391	4193.869609153422	3303.212250683373	3528.645301099541	3520.968620157704	3059.740679733024	3446.234964711508	3068.291281714888	3199.079868850067	3588.2472914214213	3563.2559667232636	3349.0150640347874	3330.505450691011	3217.9679770027633	3274.889885671095	3217.4021582805726	3312.6571059795097	3469.7270397770408
